,session_start,session_end
2486,2018-06-12 12:10:00,2018-06-12 12:10:00
2487,2018-06-12 12:25:00,2018-06-12 12:25:00
2488,2018-06-12 13:25:00,2018-06-12 13:25:00
2489,2018-06-12 14:05:00,2018-06-12 14:05:00
2490,2018-06-12 14:20:00,2018-06-12 14:20:00
2491,2018-06-12 15:05:00,2018-06-12 15:05:00
2492,2018-06-12 15:40:00,2018-06-12 15:40:00
2493,2018-06-12 15:50:00,2018-06-12 15:50:00
2494,2018-06-12 16:25:00,2018-06-12 16:25:00
2495,2018-06-12 16:35:00,2018-06-12 16:35:00
2496,2018-06-12 16:50:00,2018-06-12 16:55:00
2497,2018-06-12 17:30:00,2018-06-12 17:30:00
2498,2018-06-12 18:05:00,2018-06-12 18:05:00
2499,2018-06-12 18:20:00,2018-06-12 18:20:00
2500,2018-06-12 18:50:00,2018-06-12 18:50:00
2501,2018-06-12 19:00:00,2018-06-12 19:00:00
2502,2018-06-12 19:20:00,2018-06-12 19:20:00
2503,2018-06-12 19:45:00,2018-06-12 19:45:00
2504,2018-06-12 19:55:00,2018-06-12 19:55:00
2505,2018-06-12 20:10:00,2018-06-12 20:10:00
2506,2018-06-12 20:20:00,2018-06-12 20:20:00
2507,2018-06-12 20:35:00,2018-06-12 20:35:00
2508,2018-06-12 20:50:00,2018-06-12 20:50:00
2509,2018-06-12 21:00:00,2018-06-12 21:00:00
2510,2018-06-12 21:10:00,2018-06-12 21:15:00
2511,2018-06-12 21:55:00,2018-06-12 21:55:00
2512,2018-06-12 22:20:00,2018-06-12 22:20:00
2513,2018-06-12 23:05:00,2018-06-12 23:10:00
2514,2018-06-12 23:55:00,2018-06-12 23:55:00
2515,2018-06-13 00:25:00,2018-06-13 00:25:00
2516,2018-06-13 02:10:00,2018-06-13 02:10:00
2517,2018-06-13 02:20:00,2018-06-13 02:20:00
2518,2018-06-13 02:30:00,2018-06-13 02:30:00
2519,2018-06-13 02:45:00,2018-06-13 02:45:00
2520,2018-06-13 03:40:00,2018-06-13 03:40:00
2521,2018-06-13 03:50:00,2018-06-13 03:50:00
2522,2018-06-13 04:05:00,2018-06-13 04:05:00
2523,2018-06-13 04:30:00,2018-06-13 04:35:00
2524,2018-06-13 04:55:00,2018-06-13 04:55:00
2525,2018-06-13 05:20:00,2018-06-13 05:20:00
2526,2018-06-13 05:40:00,2018-06-13 05:50:00
2527,2018-06-13 06:00:00,2018-06-13 06:00:00
2528,2018-06-13 06:10:00,2018-06-13 06:20:00
2529,2018-06-13 06:30:00,2018-06-13 06:40:00
2530,2018-06-13 06:50:00,2018-06-13 07:00:00
2531,2018-06-13 07:30:00,2018-06-13 07:35:00
2532,2018-06-13 07:50:00,2018-06-13 07:50:00
2533,2018-06-13 08:05:00,2018-06-13 08:05:00
2534,2018-06-13 08:15:00,2018-06-13 08:15:00
2535,2018-06-13 09:20:00,2018-06-13 09:20:00
2536,2018-06-13 09:35:00,2018-06-13 09:35:00
2537,2018-06-13 10:25:00,2018-06-13 10:25:00
2538,2018-06-13 10:50:00,2018-06-13 10:50:00
2539,2018-06-13 11:05:00,2018-06-13 11:05:00
2540,2018-06-13 12:00:00,2018-06-13 12:00:00
2541,2018-06-13 13:20:00,2018-06-13 13:20:00
2542,2018-06-13 17:50:00,2018-06-13 17:50:00
2543,2018-06-13 18:05:00,2018-06-13 18:05:00
2544,2018-06-13 18:35:00,2018-06-13 18:40:00
2545,2018-06-14 09:35:00,2018-06-14 09:35:00
2546,2018-06-14 10:35:00,2018-06-14 10:35:00
2547,2018-06-14 10:55:00,2018-06-14 10:55:00
2548,2018-06-14 13:35:00,2018-06-14 14:30:00
2549,2018-06-14 14:40:00,2018-06-14 15:15:00
2550,2018-06-14 15:25:00,2018-06-14 15:35:00
2551,2018-06-14 16:05:00,2018-06-14 16:05:00
2552,2018-06-14 17:15:00,2018-06-14 17:25:00
2553,2018-06-14 17:35:00,2018-06-14 17:40:00
2554,2018-06-14 18:45:00,2018-06-14 18:45:00
2555,2018-06-14 19:20:00,2018-06-14 19:25:00
2556,2018-06-14 19:35:00,2018-06-14 19:40:00
2557,2018-06-14 19:55:00,2018-06-14 20:00:00
2558,2018-06-14 20:10:00,2018-06-14 20:10:00
2559,2018-06-14 20:25:00,2018-06-14 20:25:00
2560,2018-06-14 20:35:00,2018-06-14 20:35:00
2561,2018-06-14 21:00:00,2018-06-14 21:05:00
2562,2018-06-14 21:25:00,2018-06-14 21:35:00
2563,2018-06-14 21:55:00,2018-06-14 21:55:00
2564,2018-06-15 01:10:00,2018-06-15 01:10:00
2565,2018-06-15 01:25:00,2018-06-15 01:25:00
2566,2018-06-15 02:45:00,2018-06-15 02:50:00
2567,2018-06-15 05:00:00,2018-06-15 05:00:00
2568,2018-06-15 05:20:00,2018-06-15 05:20:00
2569,2018-06-15 05:40:00,2018-06-15 05:40:00
2570,2018-06-15 06:00:00,2018-06-15 06:00:00
2571,2018-06-15 07:45:00,2018-06-15 07:45:00
2572,2018-06-15 07:55:00,2018-06-15 07:55:00
2573,2018-06-15 08:15:00,2018-06-15 08:15:00
2574,2018-06-15 08:30:00,2018-06-15 08:35:00
2575,2018-06-15 08:50:00,2018-06-15 08:55:00
2576,2018-06-15 09:05:00,2018-06-15 09:10:00
2577,2018-06-15 09:25:00,2018-06-15 09:45:00
2578,2018-06-15 10:05:00,2018-06-15 10:05:00
2579,2018-06-15 10:35:00,2018-06-15 10:35:00
2580,2018-06-15 10:50:00,2018-06-15 10:55:00
2581,2018-06-15 11:15:00,2018-06-15 11:55:00
2582,2018-06-15 12:05:00,2018-06-15 12:25:00
2583,2018-06-15 12:35:00,2018-06-15 12:45:00
2584,2018-06-15 13:00:00,2018-06-15 14:45:00
2585,2018-06-15 15:20:00,2018-06-15 15:20:00
2586,2018-06-15 16:15:00,2018-06-15 16:15:00
2587,2018-06-15 16:30:00,2018-06-15 17:30:00
2588,2018-06-15 17:40:00,2018-06-15 18:20:00
2589,2018-06-15 18:30:00,2018-06-15 21:35:00
2590,2018-06-15 21:45:00,2018-06-15 21:55:00
2591,2018-06-15 22:05:00,2018-06-15 22:05:00
2592,2018-06-15 22:30:00,2018-06-15 22:30:00
2593,2018-06-15 22:50:00,2018-06-15 23:10:00
2594,2018-06-15 23:20:00,2018-06-15 23:20:00
2595,2018-06-15 23:30:00,2018-06-16 00:00:00
2596,2018-06-16 00:20:00,2018-06-16 00:30:00
2597,2018-06-16 00:40:00,2018-06-16 00:40:00
2598,2018-06-16 00:50:00,2018-06-16 00:55:00
2599,2018-06-16 01:20:00,2018-06-16 01:20:00
2600,2018-06-16 01:40:00,2018-06-16 01:40:00
2601,2018-06-16 01:55:00,2018-06-16 01:55:00
2602,2018-06-16 02:10:00,2018-06-16 02:20:00
2603,2018-06-16 02:35:00,2018-06-16 02:35:00
2604,2018-06-16 02:45:00,2018-06-16 02:45:00
2605,2018-06-16 03:00:00,2018-06-16 03:00:00
2606,2018-06-16 03:15:00,2018-06-16 03:25:00
2607,2018-06-16 03:35:00,2018-06-16 03:55:00
2608,2018-06-16 04:15:00,2018-06-16 04:15:00
2609,2018-06-16 04:35:00,2018-06-16 04:55:00
2610,2018-06-16 05:05:00,2018-06-16 05:05:00
2611,2018-06-16 05:25:00,2018-06-16 05:30:00
2612,2018-06-16 05:40:00,2018-06-16 05:50:00
2613,2018-06-16 06:00:00,2018-06-16 06:05:00
2614,2018-06-16 06:20:00,2018-06-16 06:20:00
2615,2018-06-16 06:30:00,2018-06-16 06:30:00
2616,2018-06-16 06:40:00,2018-06-16 07:25:00
2617,2018-06-16 07:35:00,2018-06-16 09:30:00
2618,2018-06-16 09:40:00,2018-06-16 10:00:00
2619,2018-06-16 10:10:00,2018-06-16 10:10:00
2620,2018-06-16 10:40:00,2018-06-16 10:40:00
2621,2018-06-16 10:55:00,2018-06-16 11:00:00
2622,2018-06-16 11:20:00,2018-06-16 11:20:00
2623,2018-06-16 11:30:00,2018-06-16 11:30:00
2624,2018-06-16 12:00:00,2018-06-16 12:10:00
2625,2018-06-16 12:20:00,2018-06-16 12:20:00
2626,2018-06-16 12:45:00,2018-06-16 12:45:00
2627,2018-06-16 12:55:00,2018-06-16 12:55:00
2628,2018-06-16 13:05:00,2018-06-16 13:25:00
2629,2018-06-16 13:35:00,2018-06-16 13:35:00
2630,2018-06-16 13:50:00,2018-06-16 14:20:00
2631,2018-06-16 14:30:00,2018-06-16 14:50:00
2632,2018-06-16 15:00:00,2018-06-16 15:00:00
2633,2018-06-16 15:15:00,2018-06-16 15:20:00
2634,2018-06-16 15:40:00,2018-06-16 15:40:00
2635,2018-06-16 16:00:00,2018-06-16 16:05:00
2636,2018-06-16 16:35:00,2018-06-16 16:35:00
2637,2018-06-16 16:55:00,2018-06-16 17:00:00
2638,2018-06-16 17:15:00,2018-06-16 17:20:00
2639,2018-06-16 18:05:00,2018-06-16 18:05:00
2640,2018-06-16 18:15:00,2018-06-16 18:15:00
2641,2018-06-16 18:25:00,2018-06-16 18:25:00
2642,2018-06-16 18:45:00,2018-06-16 18:45:00
2643,2018-06-17 12:10:00,2018-06-17 12:15:00
2644,2018-06-17 13:00:00,2018-06-17 13:05:00
2645,2018-06-17 13:40:00,2018-06-17 13:45:00
2646,2018-06-17 14:10:00,2018-06-17 14:10:00
2647,2018-06-17 14:40:00,2018-06-17 14:40:00
2648,2018-06-17 15:25:00,2018-06-17 15:25:00
2649,2018-06-17 15:35:00,2018-06-17 15:35:00
2650,2018-06-17 16:05:00,2018-06-17 16:10:00
2651,2018-06-17 16:35:00,2018-06-17 16:35:00
2652,2018-06-17 16:55:00,2018-06-17 17:00:00
2653,2018-06-17 17:45:00,2018-06-17 17:45:00
2654,2018-06-17 18:00:00,2018-06-17 18:00:00
2655,2018-06-17 19:00:00,2018-06-17 19:05:00
2656,2018-06-17 19:45:00,2018-06-17 19:45:00
2657,2018-06-17 20:30:00,2018-06-17 20:35:00
2658,2018-06-17 23:30:00,2018-06-17 23:45:00
2659,2018-06-18 00:00:00,2018-06-18 00:05:00
2660,2018-06-18 01:20:00,2018-06-18 01:20:00
2661,2018-06-18 02:30:00,2018-06-18 02:30:00
2662,2018-06-18 03:00:00,2018-06-18 03:05:00
2663,2018-06-18 03:35:00,2018-06-18 03:40:00
2664,2018-06-18 04:05:00,2018-06-18 04:05:00
2665,2018-06-18 04:30:00,2018-06-18 04:45:00
2666,2018-06-18 04:55:00,2018-06-18 06:30:00
2667,2018-06-18 06:45:00,2018-06-18 06:45:00
2668,2018-06-18 07:15:00,2018-06-18 07:20:00
2669,2018-06-18 07:35:00,2018-06-18 07:35:00
2670,2018-06-18 07:45:00,2018-06-18 07:55:00
2671,2018-06-18 08:10:00,2018-06-18 08:20:00
2672,2018-06-18 08:45:00,2018-06-18 08:50:00
2673,2018-06-18 09:00:00,2018-06-18 09:05:00
2674,2018-06-18 09:15:00,2018-06-18 09:15:00
2675,2018-06-18 09:30:00,2018-06-18 09:30:00
2676,2018-06-18 09:45:00,2018-06-18 09:45:00
2677,2018-06-18 09:55:00,2018-06-18 12:35:00
2678,2018-06-18 12:50:00,2018-06-18 12:55:00
2679,2018-06-18 15:25:00,2018-06-18 15:30:00
2680,2018-06-18 16:00:00,2018-06-18 16:05:00
2681,2018-06-18 16:25:00,2018-06-18 16:40:00
2682,2018-06-18 17:20:00,2018-06-18 17:25:00
2683,2018-06-18 18:00:00,2018-06-18 18:00:00
2684,2018-06-18 18:10:00,2018-06-18 18:10:00
2685,2018-06-18 18:20:00,2018-06-18 18:20:00
2686,2018-06-18 20:15:00,2018-06-18 20:30:00
2687,2018-06-18 21:05:00,2018-06-18 21:25:00
2688,2018-06-18 22:20:00,2018-06-18 22:35:00
2689,2018-06-18 22:55:00,2018-06-18 23:05:00
2690,2018-06-19 01:10:00,2018-06-19 01:30:00
2691,2018-06-19 02:00:00,2018-06-19 02:00:00
2692,2018-06-19 02:55:00,2018-06-19 02:55:00
2693,2018-06-19 05:10:00,2018-06-19 05:10:00
2694,2018-06-19 06:15:00,2018-06-19 06:45:00
2695,2018-06-19 07:10:00,2018-06-19 07:35:00
2696,2018-06-19 08:15:00,2018-06-19 08:20:00
2697,2018-06-19 08:45:00,2018-06-19 08:45:00
2698,2018-06-19 11:25:00,2018-06-19 11:30:00
2699,2018-06-19 14:50:00,2018-06-19 16:00:00
2700,2018-06-19 16:50:00,2018-06-19 17:15:00
2701,2018-06-19 17:35:00,2018-06-19 19:40:00
2702,2018-06-19 19:50:00,2018-06-19 21:30:00
2703,2018-06-19 22:15:00,2018-06-21 18:05:00
2704,2018-06-21 19:10:00,2018-06-21 19:25:00
2705,2018-06-21 19:35:00,2018-06-21 21:10:00
2706,2018-06-21 21:35:00,2018-06-21 21:35:00
2707,2018-06-21 22:45:00,2018-06-21 22:45:00
2708,2018-06-21 23:40:00,2018-06-21 23:40:00
2709,2018-06-22 01:05:00,2018-06-22 01:05:00
2710,2018-06-22 01:45:00,2018-06-22 01:55:00
2711,2018-06-22 12:45:00,2018-06-22 12:50:00
2712,2018-06-22 13:15:00,2018-06-22 13:15:00
2713,2018-06-22 13:25:00,2018-06-22 13:25:00
2714,2018-06-22 14:05:00,2018-06-22 16:30:00
2715,2018-06-22 18:30:00,2018-06-22 18:35:00
2716,2018-06-22 19:10:00,2018-06-22 19:10:00
2717,2018-06-22 20:50:00,2018-06-22 21:00:00
2718,2018-06-22 22:00:00,2018-06-22 22:05:00
2719,2018-06-22 22:25:00,2018-06-22 22:30:00
2720,2018-06-22 22:40:00,2018-06-22 22:40:00
2721,2018-06-22 23:20:00,2018-06-22 23:35:00
2722,2018-06-23 00:50:00,2018-06-23 01:20:00
2723,2018-06-23 02:05:00,2018-06-23 02:05:00
2724,2018-06-23 03:10:00,2018-06-23 03:10:00
2725,2018-06-23 03:35:00,2018-06-23 04:00:00
2726,2018-06-23 04:45:00,2018-06-23 04:55:00
2727,2018-06-23 07:40:00,2018-06-23 07:45:00
2728,2018-06-23 10:20:00,2018-06-23 10:25:00
2729,2018-06-23 12:50:00,2018-06-23 12:55:00
2730,2018-06-23 13:40:00,2018-06-23 13:45:00
2731,2018-06-23 14:30:00,2018-06-23 14:35:00
2732,2018-06-23 14:55:00,2018-06-23 15:00:00
2733,2018-06-23 15:15:00,2018-06-23 15:15:00
2734,2018-06-23 15:40:00,2018-06-23 15:50:00
2735,2018-06-23 17:55:00,2018-06-23 18:00:00
2736,2018-06-23 18:25:00,2018-06-23 18:25:00
2737,2018-06-23 19:15:00,2018-06-23 19:15:00
2738,2018-06-23 19:35:00,2018-06-23 19:35:00
2739,2018-06-23 19:55:00,2018-06-23 20:00:00
2740,2018-06-23 21:25:00,2018-06-23 21:25:00
2741,2018-06-23 22:05:00,2018-06-23 22:10:00
2742,2018-06-23 22:20:00,2018-06-23 22:55:00
2743,2018-06-23 23:10:00,2018-06-23 23:15:00
2744,2018-06-23 23:25:00,2018-06-23 23:25:00
2745,2018-06-23 23:35:00,2018-06-23 23:35:00
2746,2018-06-23 23:45:00,2018-06-23 23:45:00
2747,2018-06-24 00:10:00,2018-06-24 01:00:00
2748,2018-06-24 01:15:00,2018-06-24 01:25:00
2749,2018-06-24 01:35:00,2018-06-24 01:35:00
2750,2018-06-24 02:05:00,2018-06-24 02:10:00
2751,2018-06-24 02:20:00,2018-06-24 02:25:00
2752,2018-06-24 02:35:00,2018-06-24 02:35:00
2753,2018-06-24 02:50:00,2018-06-24 03:05:00
2754,2018-06-24 03:20:00,2018-06-24 03:25:00
2755,2018-06-24 03:35:00,2018-06-24 03:35:00
2756,2018-06-24 03:50:00,2018-06-24 04:05:00
2757,2018-06-24 04:15:00,2018-06-24 04:35:00
2758,2018-06-24 04:45:00,2018-06-24 04:55:00
2759,2018-06-24 05:05:00,2018-06-24 05:10:00
2760,2018-06-24 05:20:00,2018-06-24 05:25:00
2761,2018-06-24 05:45:00,2018-06-24 05:50:00
2762,2018-06-24 09:15:00,2018-06-24 09:20:00
2763,2018-06-24 11:15:00,2018-06-24 11:20:00
2764,2018-06-24 11:35:00,2018-06-24 11:35:00
2765,2018-06-24 11:50:00,2018-06-24 11:50:00
2766,2018-06-24 12:05:00,2018-06-24 12:15:00
2767,2018-06-24 13:00:00,2018-06-24 13:05:00
2768,2018-06-24 13:35:00,2018-06-24 13:40:00
2769,2018-06-24 13:55:00,2018-06-24 14:00:00
2770,2018-06-24 14:25:00,2018-06-24 14:25:00
2771,2018-06-24 14:40:00,2018-06-24 14:45:00
2772,2018-06-24 15:25:00,2018-06-24 15:25:00
2773,2018-06-24 15:45:00,2018-06-24 15:45:00
2774,2018-06-24 16:00:00,2018-06-24 16:00:00
2775,2018-06-24 16:10:00,2018-06-24 16:10:00
2776,2018-06-24 16:25:00,2018-06-24 16:30:00
2777,2018-06-24 17:10:00,2018-06-24 17:10:00
2778,2018-06-24 17:25:00,2018-06-24 17:30:00
2779,2018-06-24 17:40:00,2018-06-24 17:50:00
2780,2018-06-24 18:00:00,2018-06-24 18:30:00
2781,2018-06-24 18:50:00,2018-06-24 19:00:00
2782,2018-06-24 19:15:00,2018-06-24 19:15:00
2783,2018-06-24 19:25:00,2018-06-24 20:05:00
2784,2018-06-24 20:20:00,2018-06-25 00:00:00
2785,2018-06-25 00:30:00,2018-06-25 00:30:00
2786,2018-06-25 00:55:00,2018-06-25 01:10:00
2787,2018-06-25 01:20:00,2018-06-25 01:20:00
2788,2018-06-25 02:50:00,2018-06-25 02:50:00
2789,2018-06-25 03:10:00,2018-06-25 03:10:00
2790,2018-06-25 03:55:00,2018-06-25 03:55:00
2791,2018-06-25 04:10:00,2018-06-25 04:20:00
2792,2018-06-25 04:40:00,2018-06-25 04:40:00
2793,2018-06-25 05:00:00,2018-06-25 05:05:00
2794,2018-06-25 05:20:00,2018-06-25 05:35:00
2795,2018-06-25 06:00:00,2018-06-25 06:05:00
2796,2018-06-25 06:25:00,2018-06-25 06:25:00
2797,2018-06-25 06:40:00,2018-06-25 06:40:00
2798,2018-06-25 07:00:00,2018-06-25 07:10:00
2799,2018-06-25 07:30:00,2018-06-25 07:35:00
2800,2018-06-25 08:05:00,2018-06-25 08:10:00
2801,2018-06-25 08:20:00,2018-06-25 08:25:00
2802,2018-06-25 08:35:00,2018-06-25 09:30:00
2803,2018-06-25 09:50:00,2018-06-25 10:00:00
2804,2018-06-25 10:10:00,2018-06-25 10:10:00
2805,2018-06-25 10:20:00,2018-06-25 11:00:00
2806,2018-06-25 11:45:00,2018-06-25 12:10:00
2807,2018-06-25 12:20:00,2018-06-25 12:35:00
2808,2018-06-25 12:45:00,2018-06-25 12:55:00
2809,2018-06-25 13:05:00,2018-06-25 13:10:00
2810,2018-06-25 13:25:00,2018-06-25 13:25:00
2811,2018-06-25 13:35:00,2018-06-25 13:45:00
2812,2018-06-25 14:10:00,2018-06-25 14:10:00
2813,2018-06-25 14:25:00,2018-06-25 14:25:00
2814,2018-06-25 14:40:00,2018-06-25 14:45:00
2815,2018-06-25 15:20:00,2018-06-25 15:30:00
2816,2018-06-25 16:40:00,2018-06-25 16:40:00
2817,2018-06-25 17:00:00,2018-06-25 17:10:00
2818,2018-06-25 17:40:00,2018-06-25 17:55:00
2819,2018-06-25 18:10:00,2018-06-25 18:30:00
2820,2018-06-25 18:40:00,2018-06-25 18:40:00
2821,2018-06-25 19:30:00,2018-06-25 19:30:00
2822,2018-06-25 20:40:00,2018-06-25 21:15:00
2823,2018-06-25 22:00:00,2018-06-25 22:15:00
2824,2018-06-25 22:35:00,2018-06-25 22:35:00
2825,2018-06-25 22:50:00,2018-06-25 22:50:00
2826,2018-06-25 23:00:00,2018-06-25 23:00:00
2827,2018-06-25 23:10:00,2018-06-25 23:10:00
2828,2018-06-25 23:30:00,2018-06-25 23:30:00
2829,2018-06-26 00:10:00,2018-06-26 00:10:00
2830,2018-06-26 00:25:00,2018-06-26 00:45:00
2831,2018-06-26 01:45:00,2018-06-26 01:55:00
2832,2018-06-26 03:15:00,2018-06-26 03:15:00
2833,2018-06-26 03:25:00,2018-06-26 03:25:00
2834,2018-06-26 04:40:00,2018-06-26 05:00:00
2835,2018-06-26 06:30:00,2018-06-26 06:30:00
2836,2018-06-26 06:40:00,2018-06-26 06:40:00
2837,2018-06-26 06:50:00,2018-06-26 06:50:00
2838,2018-06-26 07:00:00,2018-06-26 07:15:00
2839,2018-06-26 07:25:00,2018-06-26 07:25:00
2840,2018-06-26 07:50:00,2018-06-26 07:50:00
2841,2018-06-26 08:10:00,2018-06-26 08:20:00
2842,2018-06-26 08:35:00,2018-06-26 09:55:00
2843,2018-06-26 10:40:00,2018-06-26 10:50:00
2844,2018-06-26 11:05:00,2018-06-26 11:15:00
2845,2018-06-26 11:25:00,2018-06-26 12:10:00
2846,2018-06-26 12:30:00,2018-06-26 12:35:00
2847,2018-06-26 13:20:00,2018-06-26 13:20:00
2848,2018-06-26 14:25:00,2018-06-26 14:25:00
2849,2018-06-26 15:30:00,2018-06-26 15:35:00
2850,2018-06-26 16:15:00,2018-06-26 16:30:00
2851,2018-06-26 17:25:00,2018-06-26 17:40:00
2852,2018-06-27 08:30:00,2018-06-27 08:35:00
2853,2018-06-27 09:00:00,2018-06-27 09:00:00
2854,2018-06-27 10:00:00,2018-06-27 10:05:00
2855,2018-06-27 13:20:00,2018-06-27 13:20:00
2856,2018-06-27 14:05:00,2018-06-27 17:20:00
2857,2018-06-27 17:35:00,2018-06-27 17:50:00
2858,2018-06-27 18:25:00,2018-06-27 18:25:00
2859,2018-06-27 20:25:00,2018-06-27 20:30:00
2860,2018-06-28 02:45:00,2018-06-28 02:50:00
2861,2018-06-28 06:45:00,2018-06-28 12:30:00
2862,2018-06-28 13:05:00,2018-06-28 13:05:00
2863,2018-06-28 13:20:00,2018-06-28 13:40:00
2864,2018-06-28 14:20:00,2018-06-28 14:25:00
2865,2018-06-28 14:40:00,2018-06-28 14:45:00
2866,2018-06-28 16:05:00,2018-06-28 16:20:00
2867,2018-06-28 16:30:00,2018-06-28 16:30:00
2868,2018-06-28 16:40:00,2018-06-28 16:40:00
2869,2018-06-28 16:50:00,2018-06-28 17:30:00
2870,2018-06-28 17:55:00,2018-06-28 17:55:00
2871,2018-06-28 18:05:00,2018-06-28 18:05:00
2872,2018-06-28 18:15:00,2018-06-28 18:15:00
2873,2018-06-28 18:25:00,2018-06-28 18:40:00
2874,2018-06-28 19:00:00,2018-06-28 19:05:00
2875,2018-06-28 19:15:00,2018-06-28 20:15:00
2876,2018-06-28 20:25:00,2018-06-28 21:20:00
2877,2018-06-28 23:15:00,2018-06-28 23:25:00
2878,2018-06-29 00:00:00,2018-06-29 00:00:00
2879,2018-06-29 00:15:00,2018-06-29 00:15:00
2880,2018-06-29 00:35:00,2018-06-29 00:35:00
2881,2018-06-29 01:00:00,2018-06-29 01:10:00
2882,2018-06-29 01:20:00,2018-06-29 01:20:00
2883,2018-06-29 01:35:00,2018-06-29 01:50:00
2884,2018-06-29 02:05:00,2018-06-29 02:05:00
2885,2018-06-29 02:20:00,2018-06-29 02:55:00
2886,2018-06-29 03:05:00,2018-06-29 03:10:00
2887,2018-06-29 03:20:00,2018-06-29 03:40:00
2888,2018-06-29 04:20:00,2018-06-29 04:35:00
2889,2018-06-29 05:05:00,2018-06-29 05:05:00
2890,2018-06-29 05:15:00,2018-06-29 05:35:00
2891,2018-06-29 06:10:00,2018-06-29 06:25:00
2892,2018-06-29 06:35:00,2018-06-29 06:35:00
2893,2018-06-29 09:20:00,2018-06-29 09:20:00
2894,2018-06-29 10:00:00,2018-06-29 10:00:00
2895,2018-06-29 11:00:00,2018-06-29 11:00:00
2896,2018-06-29 12:15:00,2018-06-29 12:15:00
2897,2018-06-29 17:20:00,2018-06-29 17:20:00
2898,2018-06-29 18:35:00,2018-06-29 18:35:00
2899,2018-06-29 19:15:00,2018-06-29 19:15:00
2900,2018-06-29 19:50:00,2018-06-29 20:10:00
2901,2018-06-29 20:20:00,2018-06-29 20:20:00
2902,2018-06-29 21:00:00,2018-06-29 21:00:00
2903,2018-06-29 21:10:00,2018-06-29 21:10:00
2904,2018-06-29 21:20:00,2018-06-29 21:20:00
2905,2018-06-29 21:35:00,2018-06-29 21:55:00
2906,2018-06-29 22:15:00,2018-06-29 22:15:00
2907,2018-06-29 22:45:00,2018-06-29 23:00:00
2908,2018-06-29 23:15:00,2018-06-29 23:15:00
2909,2018-06-30 00:05:00,2018-06-30 00:25:00
2910,2018-06-30 00:50:00,2018-06-30 00:55:00
2911,2018-06-30 01:25:00,2018-06-30 01:25:00
2912,2018-06-30 01:50:00,2018-06-30 02:20:00
2913,2018-06-30 02:30:00,2018-06-30 02:30:00
2914,2018-06-30 02:50:00,2018-06-30 03:05:00
2915,2018-06-30 03:15:00,2018-06-30 03:25:00
2916,2018-06-30 03:40:00,2018-06-30 03:40:00
2917,2018-06-30 03:50:00,2018-06-30 04:05:00
2918,2018-06-30 04:15:00,2018-06-30 04:15:00
2919,2018-06-30 04:55:00,2018-06-30 04:55:00
2920,2018-06-30 05:40:00,2018-06-30 05:40:00
2921,2018-06-30 06:45:00,2018-06-30 06:50:00
2922,2018-06-30 07:30:00,2018-06-30 07:30:00
2923,2018-06-30 07:40:00,2018-06-30 07:45:00
2924,2018-06-30 08:20:00,2018-06-30 08:25:00
2925,2018-06-30 10:50:00,2018-06-30 11:00:00
2926,2018-06-30 12:05:00,2018-06-30 12:15:00
2927,2018-06-30 13:45:00,2018-06-30 14:15:00
2928,2018-06-30 15:30:00,2018-06-30 15:30:00
2929,2018-06-30 16:20:00,2018-06-30 16:25:00
2930,2018-06-30 17:30:00,2018-06-30 17:30:00
2931,2018-06-30 17:45:00,2018-06-30 17:45:00
2932,2018-06-30 19:00:00,2018-06-30 19:00:00
2933,2018-06-30 19:20:00,2018-06-30 19:25:00
2934,2018-06-30 20:20:00,2018-06-30 20:20:00
2935,2018-06-30 20:35:00,2018-06-30 20:35:00
2936,2018-06-30 20:50:00,2018-06-30 21:10:00
2937,2018-06-30 21:30:00,2018-06-30 22:05:00
2938,2018-06-30 22:15:00,2018-06-30 22:25:00
2939,2018-06-30 22:50:00,2018-06-30 23:10:00
2940,2018-06-30 23:35:00,2018-06-30 23:40:00
2941,2018-07-01 00:45:00,2018-07-01 00:45:00
2942,2018-07-01 01:30:00,2018-07-01 01:40:00
2943,2018-07-01 02:00:00,2018-07-01 02:10:00
2944,2018-07-01 02:20:00,2018-07-01 02:20:00
2945,2018-07-01 02:30:00,2018-07-01 02:35:00
2946,2018-07-01 03:55:00,2018-07-01 03:55:00
2947,2018-07-01 09:10:00,2018-07-01 09:10:00
2948,2018-07-01 21:25:00,2018-07-01 21:25:00
2949,2018-07-01 22:05:00,2018-07-01 22:05:00
2950,2018-07-02 01:30:00,2018-07-02 01:30:00
2951,2018-07-02 01:40:00,2018-07-02 01:40:00
2952,2018-07-02 02:05:00,2018-07-02 02:05:00
2953,2018-07-02 02:25:00,2018-07-02 02:30:00
2954,2018-07-02 02:50:00,2018-07-02 02:55:00
2955,2018-07-02 05:30:00,2018-07-02 05:30:00
2956,2018-07-02 05:55:00,2018-07-02 05:55:00
2957,2018-07-02 06:45:00,2018-07-02 06:55:00
2958,2018-07-02 09:15:00,2018-07-02 09:20:00
2959,2018-07-02 09:40:00,2018-07-02 09:55:00
2960,2018-07-02 11:25:00,2018-07-02 11:30:00
2961,2018-07-02 12:00:00,2018-07-02 12:00:00
2962,2018-07-02 12:20:00,2018-07-02 12:20:00
2963,2018-07-02 12:30:00,2018-07-02 12:35:00
2964,2018-07-02 13:35:00,2018-07-02 13:35:00
2965,2018-07-02 14:05:00,2018-07-02 14:10:00
2966,2018-07-02 14:40:00,2018-07-02 14:55:00
2967,2018-07-02 15:50:00,2018-07-02 15:55:00
